draftPickID,Year,Team ID,Lg,Rd,Pk,Player,College,G
,1978,Utah Jazz,NBA,5,96,Duck Williams, willidu01,University of Notre Dame
,1978,Utah Jazz,NBA,6,118,John Douglas, dougljo01,University of Kansas
,1978,Utah Jazz,NBA,7,139,Willie Howard,University of New Mexico,
,1978,Utah Jazz,NBA,8,158,Carl Kilpatrick, kilpaca01,University of Louisiana at Monroe
,1978,Utah Jazz,NBA,9,175,Chad Nelson,Drake University,
,1978,Utah Jazz,NBA,10,190,Rickey Williams, williri01,California State University Long Beach
,1977,Utah Jazz,NBA,2,44,Essie Hollis, hollies01,St. Bonaventure University
,1977,Utah Jazz,NBA,3,50,Tony Hanson,University of Connecticut,
,1977,Utah Jazz,NBA,4,72,Dennis Boyd, boydde01,University of Detroit Mercy
,1977,Utah Jazz,NBA,5,94,Jim Grady,Gonzaga University,
,1977,Utah Jazz,NBA,6,116,Wayne Golden,University of Tennessee at Chattanooga,
,1977,Utah Jazz,NBA,7,137,Lusia Harris,Delta State University,
,1977,Utah Jazz,NBA,8,157,Dave Speicher,University of Toledo,
,1976,Utah Jazz,NBA,2,26,Jacky Dorsey, dorseja01,University of Georgia
,1976,Utah Jazz,NBA,3,42,Steve Copp,San Diego State University,
,1976,Utah Jazz,NBA,4,58,John Service,University of California Santa Barbara,
,1976,Utah Jazz,NBA,5,74,Paul Griffin, griffpa01,Western Michigan University
,1976,Utah Jazz,NBA,6,94,Barnard Tomlin,Hofstra University,
,1976,Utah Jazz,NBA,7,111,Andy Walker, walkean01,Niagara University
,1976,Utah Jazz,NBA,8,128,Richard Bryant,Texas State University,
,1976,Utah Jazz,NBA,9,148,Calvin Robinson,Mississippi Valley State University,
,1976,Utah Jazz,NBA,10,164,Art Johnson,Iowa State University,
,1975,Utah Jazz,NBA,1,7,Rich Kelley, kelleri01,Stanford University
,1975,Utah Jazz,NBA,3,37,Rudy Hackett, hackeru01,Syracuse University
,1975,Utah Jazz,NBA,3,38,Jim McElroy, mcelrji01,Central Michigan University
,1975,Utah Jazz,NBA,4,55,Mack Coleman,Houston Baptist University,
,1975,Utah Jazz,NBA,5,73,Andre Hampton,Kentucky State University,
,1975,Utah Jazz,NBA,6,91,Rich Schmidt,University of Illinois at Urbana-Champaign,
,1975,Utah Jazz,NBA,7,109,Bill Higgins, higgibi01,Ashland University
,1975,Utah Jazz,NBA,8,127,Harvey Carmichael,Kentucky State University,
,1975,Utah Jazz,NBA,9,145,Fred Stokes,Barber-Scotia College,
,1975,Utah Jazz,NBA,10,161,Aleksander Belov,,
,1974,Utah Jazz,NBA,2,28,Aaron James, jamesaa01,Grambling State University
,1974,Utah Jazz,NBA,3,46,Bruce King,University of Texas-Pan American,
,1974,Utah Jazz,NBA,4,64,Ray Price,University of Washington,
,1974,Utah Jazz,NBA,5,82,Ed Searcy, searced01,St. John's University
,1974,Utah Jazz,NBA,6,100,Lawrence McCray,Florida State University,
,1974,Utah Jazz,NBA,7,118,Joel Copeland,Old Dominion University,
,1974,Utah Jazz,NBA,8,136,Jay Piccola,Roanoke College,
,1974,Utah Jazz,NBA,9,154,Ken Boyd, boydke01,Boston University
,1974,Utah Jazz,NBA,10,171,Walt McGary,University of Tennessee at Chattanooga,
,,,,,,,,
,,,,,,,,
,2018,Oklahoma City Thunder,NBA,2,53,Devon Hall, hallde01,University of Virginia
,2018,Oklahoma City Thunder,NBA,2,57,Kevin Hervey, herveke01,University of Texas at Arlington
,2017,Oklahoma City Thunder,NBA,1,21,Terrance Ferguson, fergute01,
,2015,Oklahoma City Thunder,NBA,1,14,Cameron Payne, payneca01,Murray State University
,2015,Oklahoma City Thunder,NBA,2,48,Dakari Johnson, johnsda04,University of Kentucky
,2014,Oklahoma City Thunder,NBA,1,21,Mitch McGary, mcgarmi01,University of Michigan
,2014,Oklahoma City Thunder,NBA,1,29,Josh Huestis, huestjo01,Stanford University
,2013,Oklahoma City Thunder,NBA,1,12,Steven Adams, adamsst01,University of Pittsburgh
,2013,Oklahoma City Thunder,NBA,1,29,Archie Goodwin, goodwar01,University of Kentucky
,2013,Oklahoma City Thunder,NBA,2,32,Alex Abrines, abrinal01,
,2012,Oklahoma City Thunder,NBA,1,28,Perry Jones, jonespe01,Baylor University
,2011,Oklahoma City Thunder,NBA,1,24,Reggie Jackson, jacksre01,Boston College
,2010,Oklahoma City Thunder,NBA,1,18,Eric Bledsoe, bledser01,University of Kentucky
,2010,Oklahoma City Thunder,NBA,1,21,Craig Brackins, brackcr01,Iowa State University
,2010,Oklahoma City Thunder,NBA,1,26,Quincy Pondexter, pondequ01,University of Washington
,2010,Oklahoma City Thunder,NBA,2,51,Magnum Rolle,Louisiana Tech University,
,2009,Oklahoma City Thunder,NBA,1,3,James Harden, hardeja01,Arizona State University
,2009,Oklahoma City Thunder,NBA,1,25,Rodrigue Beaubois, beaubro01,
,2008,Oklahoma City Thunder,NBA,1,4,Russell Westbrook, westbru01,University of California Los Angeles
,2008,Oklahoma City Thunder,NBA,1,24,Serge Ibaka, ibakase01,
,2008,Oklahoma City Thunder,NBA,2,32,Walter Sharpe, sharpwa01,University of Alabama at Birmingham
,2008,Oklahoma City Thunder,NBA,2,46,Trent Plaisted,Brigham Young University Hawaii,
,2008,Oklahoma City Thunder,NBA,2,50,DeVon Hardin, hardide01,University of California
,2008,Oklahoma City Thunder,NBA,2,56,Sasha Kaun, kaunsa01,University of Kansas
,2007,Oklahoma City Thunder,NBA,1,2,Kevin Durant, duranke01,University of Texas at Austin
,2007,Oklahoma City Thunder,NBA,2,31,Carl Landry, landrca01,Purdue University
,2007,Oklahoma City Thunder,NBA,2,35,Glen Davis, davisgl01,Louisiana State University
,2006,Oklahoma City Thunder,NBA,1,10,Mouhamed Sene, senesa01,
,2006,Oklahoma City Thunder,NBA,2,40,Denham Brown,University of Connecticut,
,2006,Oklahoma City Thunder,NBA,2,53,Yotam Halperin, halpeyo01,
,2005,Oklahoma City Thunder,NBA,1,25,Johan Petro, petrojo01,
,2005,Oklahoma City Thunder,NBA,2,48,Mickael Gelabale, gelabmi01,
,2005,Oklahoma City Thunder,NBA,2,55,Lawrence Roberts, roberla01,Mississippi State University
,2004,Oklahoma City Thunder,NBA,1,12,Robert Swift, swiftro01,
,2004,Oklahoma City Thunder,NBA,2,35,Andre Emmett, emmetan01,Texas Tech University
,2004,Oklahoma City Thunder,NBA,2,41,David Young,North Carolina Central University,
,2003,Oklahoma City Thunder,NBA,1,12,Nick Collison, collini01,University of Kansas
,2003,Oklahoma City Thunder,NBA,1,14,Luke Ridnour, ridnolu01,University of Oregon
,2003,Oklahoma City Thunder,NBA,2,41,Willie Green, greenwi01,University of Detroit Mercy
,2002,Oklahoma City Thunder,NBA,2,49,Peter Fehse,,
,2001,Oklahoma City Thunder,NBA,1,12,Vladimir Radmanovic, radmavl01,
,2001,Oklahoma City Thunder,NBA,2,40,Earl Watson, watsoea01,University of California Los Angeles
,2001,Oklahoma City Thunder,NBA,2,42,Bobby Simmons, simmobo01,DePaul University
,2000,Oklahoma City Thunder,NBA,1,17,Desmond Mason, masonde01,Oklahoma State University
,2000,Oklahoma City Thunder,NBA,2,42,Olumide Oyedeji, oyedeol01,
,2000,Oklahoma City Thunder,NBA,2,47,Josip Sesar,,
,1999,Oklahoma City Thunder,NBA,1,13,Corey Maggette, maggeco01,Duke University
,1998,Oklahoma City Thunder,NBA,1,27,Vladimir Stepania, stepavl01,
,1998,Oklahoma City Thunder,NBA,2,32,Rashard Lewis, lewisra02,
,1998,Oklahoma City Thunder,NBA,2,33,Jelani McCoy, mccoyje01,University of California Los Angeles
,1997,Oklahoma City Thunder,NBA,1,23,Bobby Jackson, jacksbo01,University of Minnesota
,1997,Oklahoma City Thunder,NBA,2,40,Eddie Elisma,Georgia Institute of Technology,
,1997,Oklahoma City Thunder,NBA,2,54,Mark Blount, blounma01,University of Pittsburgh
,1996,Oklahoma City Thunder,NBA,2,35,Joseph Blair,University of Arizona,
,1996,Oklahoma City Thunder,NBA,2,45,Joe Vogel,Colorado State University,
,1996,Oklahoma City Thunder,NBA,2,47,Ron Riley,Arizona State University,
,1996,Oklahoma City Thunder,NBA,2,57,Drew Barry, barrydr01,Georgia Institute of Technology
,1995,Oklahoma City Thunder,NBA,1,26,Sherell Ford, fordsh01,University of Illinois at Chicago
,1995,Oklahoma City Thunder,NBA,2,54,Aurelijius Zukauskas,,
,1994,Oklahoma City Thunder,NBA,1,11,Carlos Rogers, rogerca01,Tennessee State University
,1994,Oklahoma City Thunder,NBA,2,37,Dontonio Wingfield, wingfdo01,University of Cincinnati
,1994,Oklahoma City Thunder,NBA,2,54,Zeljko Rebraca, rebraze01,
,1993,Oklahoma City Thunder,NBA,1,23,Ervin Johnson, johnser02,University of New Orleans
,1993,Oklahoma City Thunder,NBA,2,42,Adonis Jordan, jordaad01,University of Kansas
,1992,Oklahoma City Thunder,NBA,1,17,Doug Christie, chrisdo01,Pepperdine University
,1992,Oklahoma City Thunder,NBA,2,45,Chris King, kingch01,Wake Forest University
,1991,Oklahoma City Thunder,NBA,1,14,Rich King, kingri01,University of Nebraska
,1990,Oklahoma City Thunder,NBA,1,2,Gary Payton, paytoga01,Oregon State University
,1990,Oklahoma City Thunder,NBA,2,38,Jud Buechler, buechju01,University of Arizona
,1990,Oklahoma City Thunder,NBA,2,53,Abdul Shamsid-Deen,Providence College,
,1989,Oklahoma City Thunder,NBA,1,16,Dana Barros, barroda01,Boston College
,1989,Oklahoma City Thunder,NBA,1,17,Shawn Kemp, kempsh01,Trinity Valley Community College
,1988,Oklahoma City Thunder,NBA,1,15,Gary Grant, grantga01,University of Michigan
,1988,Oklahoma City Thunder,NBA,3,65,Corey Gaines, gaineco01,Loyola Marymount University
,1987,Oklahoma City Thunder,NBA,1,5,Scottie Pippen, pippesc01,University of Central Arkansas
,1987,Oklahoma City Thunder,NBA,1,9,Derrick McKey, mckeyde01,University of Alabama
,1987,Oklahoma City Thunder,NBA,3,55,Tommy Amaker,Duke University,
,1987,Oklahoma City Thunder,NBA,4,78,Todd Linder,University of Tampa,
,1987,Oklahoma City Thunder,NBA,5,101,Michael Tait,Clemson University,
,1987,Oklahoma City Thunder,NBA,6,124,Tom Gneiting,Brigham Young University,
,1987,Oklahoma City Thunder,NBA,7,147,Mike Giomi,North Carolina State University,
,1986,Oklahoma City Thunder,NBA,2,30,Nate McMillan, mcmilna01,North Carolina State University
,1986,Oklahoma City Thunder,NBA,2,38,Lemone Lampley,DePaul University,
,1986,Oklahoma City Thunder,NBA,3,53,Tod Murphy, murphto01,University of California Irvine
,1986,Oklahoma City Thunder,NBA,4,76,Michael Graham,Georgetown University,
,1986,Oklahoma City Thunder,NBA,5,99,Dominic Pressley, pressdo01,Boston College
,1986,Oklahoma City Thunder,NBA,6,122,Curtis Kitchen, kitchcu01,University of South Florida
,1986,Oklahoma City Thunder,NBA,7,145,Glen McCants,Clemson University,
,1985,Oklahoma City Thunder,NBA,1,4,Xavier McDaniel, mcdanxa01,Wichita State University
,1985,Oklahoma City Thunder,NBA,3,53,Rolando Lamb,Virginia Commonwealth University,
,1985,Oklahoma City Thunder,NBA,4,75,Alex Stivrins, stivral01,University of Colorado
,1985,Oklahoma City Thunder,NBA,5,97,Lou Stefanovic,Illinois State University,
,1985,Oklahoma City Thunder,NBA,6,122,Earl Walker,Mercer University,
,1985,Oklahoma City Thunder,NBA,7,144,Michael Phelps, phelpmi01,Alcorn State University
,1984,Oklahoma City Thunder,NBA,2,28,Cory Blackwell, blackco01,University of Wisconsin
,1984,Oklahoma City Thunder,NBA,2,39,Danny Young, youngda01,Wake Forest University
,1984,Oklahoma City Thunder,NBA,3,52,Terry Williams,University of Alabama,
,1984,Oklahoma City Thunder,NBA,4,83,Jeff Jenkins,Xavier University,
,1984,Oklahoma City Thunder,NBA,5,106,Eli Pasquale,,
,1984,Oklahoma City Thunder,NBA,6,129,Graylin Warner,University of Louisiana at Lafayette,
,1984,Oklahoma City Thunder,NBA,7,152,Gary Gatewood,University of Oregon,
,1984,Oklahoma City Thunder,NBA,8,175,Jerry McMillan,DePaul University,
,1984,Oklahoma City Thunder,NBA,9,197,Mike Williams,Idaho State University,
,1984,Oklahoma City Thunder,NBA,10,219,Greg Brandon,Creighton University,
,1983,Oklahoma City Thunder,NBA,1,16,Jon Sundvold, sundvjo01,University of Missouri
,1983,Oklahoma City Thunder,NBA,2,36,Scooter McCray, mccrasc01,University of Louisville
,1983,Oklahoma City Thunder,NBA,3,63,Frank Burnell,Stetson University,
,1983,Oklahoma City Thunder,NBA,4,86,Pete DeBisschop,Fairfield University,
,1983,Oklahoma City Thunder,NBA,5,109,Brad Watson,University of Washington,
,1983,Oklahoma City Thunder,NBA,6,132,Tony Wilson,Western Kentucky University,
,1983,Oklahoma City Thunder,NBA,7,155,Tony Gattis,Mercer University,
,1983,Oklahoma City Thunder,NBA,8,178,Ray Smith,Armstrong Atlantic State University,
,1983,Oklahoma City Thunder,NBA,9,200,Tony Washington,Hampton University,
,1983,Oklahoma City Thunder,NBA,10,221,David Binion,North Carolina Central University,
,1982,Oklahoma City Thunder,NBA,3,65,John Greig, greigjo01,University of Oregon
,1982,Oklahoma City Thunder,NBA,4,88,Ken Owens,University of Idaho,
,1982,Oklahoma City Thunder,NBA,5,111,Rod Camp,Southern Illinois University,
,1982,Oklahoma City Thunder,NBA,6,134,Bobby Potts,University of North Carolina at Charlotte,
,1982,Oklahoma City Thunder,NBA,7,157,Allen Rayhorn,Northern Illinois University,
,1982,Oklahoma City Thunder,NBA,8,180,Steve Burks,University of Washington,
,1981,Oklahoma City Thunder,NBA,1,5,Danny Vranes, vraneda01,University of Utah
,1981,Oklahoma City Thunder,NBA,3,53,Mark Radford, radfoma01,Oregon State University
,1981,Oklahoma City Thunder,NBA,5,99,Andra Griffin,University of Washington,
,1981,Oklahoma City Thunder,NBA,6,122,Earl Banks,Auburn University,
,1981,Oklahoma City Thunder,NBA,7,145,Tom Sienkiewicz,Villanova University,
,1980,Oklahoma City Thunder,NBA,1,20,Bill Hanzlik, hanzlbi01,University of Notre Dame
,1980,Oklahoma City Thunder,NBA,3,66,Carl Bailey, baileca01,Tuskegee University
,1980,Oklahoma City Thunder,NBA,4,89,Gary Ray Hooker,Murray State University,
,1980,Oklahoma City Thunder,NBA,5,112,Lenny Horton,Georgia Institute of Technology,
,1980,Oklahoma City Thunder,NBA,6,135,Jim Strickland,University of South Carolina,
,1980,Oklahoma City Thunder,NBA,7,158,Carl Ervin,Seattle University,
,1980,Oklahoma City Thunder,NBA,8,176,Al Dutch,Georgetown University,
,1980,Oklahoma City Thunder,NBA,9,197,Jim Tillman,Eastern Kentucky University,
,1980,Oklahoma City Thunder,NBA,10,212,Kent Williams,Texas Tech University,
,1979,Oklahoma City Thunder,NBA,1,6,James Bailey, baileja01,Rutgers University
,1979,Oklahoma City Thunder,NBA,1,7,Vinnie Johnson, johnsvi01,Baylor University
,1979,Oklahoma City Thunder,NBA,2,43,Johnny Moore, moorejo01,University of Texas at Austin
,1979,Oklahoma City Thunder,NBA,4,73,James Donaldson, donalja01,Washington State University
,1979,Oklahoma City Thunder,NBA,4,87,Richie Allen,California State University Dominguez Hills,
,1978,Oklahoma City Thunder,NBA,2,39,James Lee,University of Kentucky,
,1978,Oklahoma City Thunder,NBA,2,42,Kevin McDonald,University of Pennsylvania,
,1978,Oklahoma City Thunder,NBA,3,61,Dave Baxter,University of Michigan,
,1978,Oklahoma City Thunder,NBA,4,83,Billy Lewis,Illinois State University,
,1978,Oklahoma City Thunder,NBA,5,105,Ralph Drollinger, drollra01,University of California Los Angeles
,1977,Oklahoma City Thunder,NBA,1,8,Jack Sikma, sikmaja01,Illinois Wesleyan University
,1977,Oklahoma City Thunder,NBA,3,52,Joe Hassett, hassejo01,Providence College
,1977,Oklahoma City Thunder,NBA,4,74,Jim Cooper,Alabama State University,
,1977,Oklahoma City Thunder,NBA,5,96,Dale Haberman,McKendree College,
,1977,Oklahoma City Thunder,NBA,6,118,Bucky O'Brien,Seattle University,
,1977,Oklahoma City Thunder,NBA,7,138,Billy Reynolds,Northwestern State University,
,1977,Oklahoma City Thunder,NBA,8,158,Jeff Frey,University of Evansville,
,1976,Oklahoma City Thunder,NBA,1,11,Bob Wilkerson, wilkebo01,Indiana University
,1976,Oklahoma City Thunder,NBA,2,19,Bayard Forrest, forreba01,Grand Canyon University
,1976,Oklahoma City Thunder,NBA,2,29,Dennis Johnson, johnsde01,Pepperdine University
,1976,Oklahoma City Thunder,NBA,4,63,Willie Parr,LeMoyne-Owen College,
,1976,Oklahoma City Thunder,NBA,5,80,Robert Gray,Wichita State University,
,1976,Oklahoma City Thunder,NBA,6,98,Darrell Peterson,Wake Forest University,
,1976,Oklahoma City Thunder,NBA,7,116,Mark Klein,Malone College,
,1976,Oklahoma City Thunder,NBA,8,134,Norton Barnhill, barnhno01,Washington State University
,1976,Oklahoma City Thunder,NBA,9,151,Ron Johnson,North Carolina A&T,
,1976,Oklahoma City Thunder,NBA,10,167,Ricky Lewis,Alcorn State University,
,1975,Oklahoma City Thunder,NBA,1,12,Frank Oleynick, oleynfr01,Seattle University
,1975,Oklahoma City Thunder,NBA,2,21,Bruce Seals, sealsbr01,Xavier University of Louisiana
,1975,Oklahoma City Thunder,NBA,4,66,Jim Moore,Utah State University,
,1975,Oklahoma City Thunder,NBA,5,84,Dwain Govan,Bishop College,
,1975,Oklahoma City Thunder,NBA,6,102,Larry Smith,North Carolina A&T,
,1975,Oklahoma City Thunder,NBA,7,120,Hollis Miller,Drury University,
,1975,Oklahoma City Thunder,NBA,8,138,Ken McKenzie,University of Montana,
,1975,Oklahoma City Thunder,NBA,9,155,Rich Haws,Utah State University,
,1975,Oklahoma City Thunder,NBA,10,170,Jerry Bellotti,Santa Clara University,
,1974,Oklahoma City Thunder,NBA,1,3,Tom Burleson, burleto01,North Carolina State University
,1974,Oklahoma City Thunder,NBA,2,26,Leonard Gray, grayle01,California State University Long Beach
,1974,Oklahoma City Thunder,NBA,3,44,Tal Skinner, skinnta01,University of Maryland Eastern Shore
,1974,Oklahoma City Thunder,NBA,4,62,William Gordon,University of Maryland Eastern Shore,
,1974,Oklahoma City Thunder,NBA,5,80,Dean Tolson, tolsode01,University of Arkansas
,1974,Oklahoma City Thunder,NBA,6,98,Wardell Jackson, jackswa01,Ohio State University
,1974,Oklahoma City Thunder,NBA,7,116,Jerry Faulkner,State University of West Georgia,
,1974,Oklahoma City Thunder,NBA,8,134,Leonard Coulter,Morehead State University,
,1974,Oklahoma City Thunder,NBA,9,152,Bertrand du Pont,Dillard University,
,1974,Oklahoma City Thunder,NBA,10,169,Rod Derline, derliro01,Seattle University
,1973,Oklahoma City Thunder,NBA,1,4,Mike Green, greenmi01,Louisiana Tech University
,1973,Oklahoma City Thunder,NBA,4,56,June Harris,North Carolina A&T,
,1973,Oklahoma City Thunder,NBA,5,73,Chuck Iverson,University of South Dakota,
,1973,Oklahoma City Thunder,NBA,6,90,Bill McCoy,University of Northern Iowa,
,1973,Oklahoma City Thunder,NBA,7,107,Jim Andrews,University of Kentucky,
,1973,Oklahoma City Thunder,NBA,8,124,Wardell Jeffries,Oklahoma Baptist University,
,1973,Oklahoma City Thunder,NBA,9,141,Greg Williams,Seattle University,
,1973,Oklahoma City Thunder,NBA,10,155,Bob Bodell,University of Maryland,
,1972,Oklahoma City Thunder,NBA,1,7,Bud Stallworth, stallbu01,University of Kansas
,1972,Oklahoma City Thunder,NBA,2,18,Joby Wright, wrighjo01,Indiana University
,1972,Oklahoma City Thunder,NBA,2,23,Brian Taylor, taylobr01,Princeton University
,1972,Oklahoma City Thunder,NBA,3,40,Jim Creighton, creigji01,University of Colorado
,1972,Oklahoma City Thunder,NBA,4,57,Joe Mackey,University of Southern California,
,1972,Oklahoma City Thunder,NBA,5,73,Gary Ladd,Seattle University,
,1972,Oklahoma City Thunder,NBA,6,90,Ronald Thomas, thomaro01,University of Louisville
,1972,Oklahoma City Thunder,NBA,7,107,Jerry Dunn,Western Kentucky University,
,1972,Oklahoma City Thunder,NBA,8,123,Willy Stoudamire,Portland State University,
,1972,Oklahoma City Thunder,NBA,9,138,Dwight Holliday,University of Hawaii,
,1972,Oklahoma City Thunder,NBA,10,151,Dan Stewart,Washington State University,
,1972,Oklahoma City Thunder,NBA,11,162,Steve Turner,Vanderbilt University,
,1972,Oklahoma City Thunder,NBA,12,171,Gregg Daust,University of Missouri-St. Louis,
,1972,Oklahoma City Thunder,NBA,14,185,Cleveland Hill,Nicholls State University,
,1971,Oklahoma City Thunder,NBA,1,6,Fred Brown, brownfr01,University of Iowa
,1971,Oklahoma City Thunder,NBA,2,23,Jim McDaniels, mcdanji01,Western Kentucky University
,1971,Oklahoma City Thunder,NBA,4,57,Pembroke Burrows,Jacksonville University,
,1971,Oklahoma City Thunder,NBA,5,74,Jeff Smith,New Mexico State University,
,1971,Oklahoma City Thunder,NBA,6,91,Mike Neciase,William Carey College,
,1971,Oklahoma City Thunder,NBA,7,108,John Duncan,Kentucky Wesleyan College,
,1971,Oklahoma City Thunder,NBA,8,125,Charlie Lowery, lowerch01,University of Puget Sound
,1971,Oklahoma City Thunder,NBA,9,141,Larry Holliday,University of Oregon,
,1971,Oklahoma City Thunder,NBA,10,157,Ed Huston,University of Puget Sound,
,1971,Oklahoma City Thunder,NBA,11,173,Jerome Perry,Western Kentucky University,
,1970,Oklahoma City Thunder,NBA,1,6,Jim Ard, ardji01,University of Cincinnati
,1970,Oklahoma City Thunder,NBA,2,20,Jake Ford, fordja01,University of Maryland Eastern Shore
,1970,Oklahoma City Thunder,NBA,2,23,Pete Cross, crosspe01,University of San Francisco
,1970,Oklahoma City Thunder,NBA,3,40,Gar Heard, heardga01,University of Oklahoma
,1970,Oklahoma City Thunder,NBA,5,74,Boyd Lynch,Eastern Kentucky University,
,1970,Oklahoma City Thunder,NBA,6,91,Samuel Robinson, robinsa01,California State University Long Beach
,1970,Oklahoma City Thunder,NBA,7,108,James Morgan,University of Maryland,
,1970,Oklahoma City Thunder,NBA,8,125,George Irvine, irvinge01,University of Washington
,1970,Oklahoma City Thunder,NBA,9,142,Claude Virden, virdecl01,Murray State University
,1970,Oklahoma City Thunder,NBA,10,159,Chuck Lloyd, lloydch01,Yankton College
,1970,Oklahoma City Thunder,NBA,11,174,Andy Owens,University of Florida,
,1970,Oklahoma City Thunder,NBA,12,187,John Brunson,Furman University,
,1970,Oklahoma City Thunder,NBA,13,197,Allen McManus,Winston-Salem State University,
,1970,Oklahoma City Thunder,NBA,14,207,Don Beeson,Linfield College,
,1969,Oklahoma City Thunder,NBA,1,3,Lucius Allen, allenlu01,University of California Los Angeles
,1969,Oklahoma City Thunder,NBA,2,18,Ronald Taylor, tayloro01,University of Southern California
,1969,Oklahoma City Thunder,NBA,3,32,Lee Winfield, winfile01,University of North Texas
,1969,Oklahoma City Thunder,NBA,4,46,Hal Booker,Cheyney University of Pennsylvania,
,1969,Oklahoma City Thunder,NBA,5,60,Jerry King,University of Louisville,
,1969,Oklahoma City Thunder,NBA,6,74,Ben McGilmer,University of Iowa,
,1969,Oklahoma City Thunder,NBA,7,88,Greg Wittman, wittmgr01,Western Carolina University
,1969,Oklahoma City Thunder,NBA,8,102,Theartis Wallace,Central Washington University,
,1969,Oklahoma City Thunder,NBA,9,116,Vince Fritz,Oregon State University,
,1969,Oklahoma City Thunder,NBA,10,130,Al Cueto, cuetoal01,University of Tulsa
,1969,Oklahoma City Thunder,NBA,11,144,Jim Connolly,Bowling Green State University,
,1969,Oklahoma City Thunder,NBA,12,158,John Smith,University of Puget Sound,
,1969,Oklahoma City Thunder,NBA,13,171,Bob Burrow,Seattle Pacific University,
,1969,Oklahoma City Thunder,NBA,14,182,Jerry Conley,Morehead State University,
,1969,Oklahoma City Thunder,NBA,15,191,Ernie Powell,University of Southern California,
,1969,Oklahoma City Thunder,NBA,16,197,Danny Cornett,Morehead State University,
,1969,Oklahoma City Thunder,NBA,17,203,Steve Honeycutt,Kansas State University,
,1968,Oklahoma City Thunder,NBA,1,3,Bob Kauffman, kauffbo01,Guilford College
,1968,Oklahoma City Thunder,NBA,2,16,Art Harris, harriar01,Stanford University
,1968,Oklahoma City Thunder,NBA,3,24,Jeff Ockel,University of Utah,
,1968,Oklahoma City Thunder,NBA,3,34,Ed Johnson, johnsed01,Tennessee State University
,1968,Oklahoma City Thunder,NBA,4,38,Henry Logan, loganhe01,Western Carolina University
,1968,Oklahoma City Thunder,NBA,5,52,Al Hairston, hairsal01,Bowling Green State University
,1968,Oklahoma City Thunder,NBA,6,66,Ron Guziak,Duquesne University,
,1968,Oklahoma City Thunder,NBA,7,80,Jim McKean,Washington State University,
,1968,Oklahoma City Thunder,NBA,8,94,Willie Rogers, rogerwi01,University of Oklahoma
,1968,Oklahoma City Thunder,NBA,9,108,Jimmy Smith,Utah State University,
,1968,Oklahoma City Thunder,NBA,10,122,Joe Kennedy, kennejo01,Duke University
,1968,Oklahoma City Thunder,NBA,11,136,Jim Marsh, marshji01,University of Southern California
,1968,Oklahoma City Thunder,NBA,12,149,Walt Simon,University of Utah,
,1968,Oklahoma City Thunder,NBA,13,162,Bud Ogden, ogdenbu01,Santa Clara University
,1968,Oklahoma City Thunder,NBA,14,173,Mike Warren,University of California Los Angeles,
,1967,Oklahoma City Thunder,NBA,1,6,Al Tucker, tuckeal01,Oklahoma Baptist University
,1967,Oklahoma City Thunder,NBA,2,19,Bob Rule, rulebo01,Colorado State University
,1967,Oklahoma City Thunder,NBA,3,30,Sam Singleton,University of Nebraska at Omaha,
,1967,Oklahoma City Thunder,NBA,4,43,Larry Bunce, buncela01,Utah State University
,1967,Oklahoma City Thunder,NBA,5,54,Plummer Lott, lottpl01,Seattle University
,1967,Oklahoma City Thunder,NBA,6,67,Gordon Harris,University of Washington,
,1967,Oklahoma City Thunder,NBA,7,78,Dick Kolbert,University of California Santa Barbara,
,1967,Oklahoma City Thunder,NBA,8,91,Willie Wolters,Boston College,
,1967,Oklahoma City Thunder,NBA,9,101,Roderick McDonald, mcdonro01,Whitworth
,1967,Oklahoma City Thunder,NBA,10,113,Gary Lechman,Gonzaga University,
,1967,Oklahoma City Thunder,NBA,11,122,Randy Matson,Texas A&M University,
,1967,Oklahoma City Thunder,NBA,12,133,Rubin Russell, russeru01,University of North Texas
,1967,Oklahoma City Thunder,NBA,13,140,John Schroeder,Ohio University,
,1967,Oklahoma City Thunder,NBA,14,147,Jim Sutherland,Clemson University,
,1967,Oklahoma City Thunder,NBA,15,152,Willie Campbell,University of Nebraska,
,,,,,,,,
,,,,,,,,
,2018,San Antonio Spurs,NBA,1,18,Lonnie Walker, walkelo01,University of Miami
,2018,San Antonio Spurs,NBA,2,49,Chimezie Metu, metuch01,University of Southern California
,2017,San Antonio Spurs,NBA,1,29,Derrick White, whitede01,University of Colorado
,2017,San Antonio Spurs,NBA,2,59,Jaron Blossomgame, blossja01,Clemson University
,2016,San Antonio Spurs,NBA,1,29,Dejounte Murray, murrade01,University of Washington
,2015,San Antonio Spurs,NBA,1,26,Nikola Milutinov, milutni01,
,2015,San Antonio Spurs,NBA,2,55,Cady Lalanne, lalanca01,University of Massachusetts Amherst
,2014,San Antonio Spurs,NBA,1,30,Kyle Anderson, anderky01,University of California Los Angeles
,2014,San Antonio Spurs,NBA,2,58,Jordan McRae, mcraejo01,University of Tennessee
,2014,San Antonio Spurs,NBA,2,60,Cory Jefferson, jeffeco01,Baylor University
,2013,San Antonio Spurs,NBA,1,28,Livio Jean-Charles, jeancli01,
,2013,San Antonio Spurs,NBA,2,58,Deshaun Thomas, thomade01,Ohio State University
,2012,San Antonio Spurs,NBA,2,59,Marcus Denmon, denmoma01,University of Missouri
